v013,v024,v025,v106,v130,v131,v136,v137,v150,v151,v152,v157,v158,v159,v169a,v171a,v190,v201,v213,v218,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,v505,v511,v613,v621,v701,v704,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v745c,v745d,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,d113,d121,d129,s711a,s711b,ipv
6,9,2,0,4,2,7,0,2,1,54,0,0,0,0,0,1,10,0,10, ,0,0,0,0,0,1,1,1,0,13,98,8,0,63,1,52,54,2,2,2,2,0,0,0,0,0,0,0, , ,0,0,0,0,0,0,0,0,0,0,2,1,0,0
1,9,2,0,4,2,2,0,2,1,19,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,1,1,1,0,15,4,8,0,63,0,0,19,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
3,3,1,3,1,1,2,0,1,2,29,2,1,2,1,1,5,0,0,0, ,0,0,0,0,0,1,1,1,0,26,3,2,3,0,1,26,29,2,2,2,2,0,0,0,0,0,2,0,1, ,1,1,0,0,0,0,0,0,0,1,0,1,0,1
3,3,1,2,1,1,2,0,2,1,28,1,0,2,0,0,5,0,0,0, ,0,0,0,0,0,1,1,1,0,16,4,1,1,71,0,0,28,2,2,2,2,0,0,0,0,0,1,0,1, ,1,1,0,0,0,0,0,0,1,0,0,1,1,0
3,3,1,1,1,1,4,1,2,1,28,0,0,2,1,0,5,2,0,2, ,3,0,0,0,0,1,1,1,0,20,6,1,2,63,1,52,28,2,2,2,2,0,1,0,0,0,0,0, , ,1,1,0,1,0,0,0,0,0,0,0,2,1,0
2,3,2,0,1,1,4,2,2,1,28,0,0,0,0,0,2,2,0,2, ,3,0,0,0,0,1,1,1,0,18,98,1,0,63,1,63,28,2,2,2,2,1,1,1,0,1,2,0,0, ,1,1,0,0,0,0,0,0,0,0,1,2,0,0
3,3,2,0,1,1,6,1,2,1,42,0,0,0,0,0,3,4,0,4, ,3,0,0,0,0,1,1,1,0,13,4,8,0,63,1,63,35,1,4,2,2,1,0,1,0,1,2,0,0, ,1,1,0,0,0,0,0,0,1,0,0,2,0,3
2,3,2,1,1,1,8,1,3,1,48,0,0,0,0,0,2,0,0,0, ,3,0,0,0,0,1,1,1,0,22,2,8,0,63,1,63,27,6,2,2,2,1,1,1,8,1,0,0, , ,1,1,0,0,0,0,0,0,1,0,2,2,0,1
2,3,2,0,1,1,3,1,2,1,30,0,0,0,0,0,2,1,0,1, ,11,0,0,0,0,1,1,1,0,15,4,1,0,63,0,63,30,2,2,2,2,1,1,1,1,0,2,2,0,2,0,1,0,0,0,0,0,0,1,0,2,2,0,0
4,3,2,0,1,1,5,0,2,1,45,0,0,0,0,0,2,3,0,3, ,3,0,0,0,0,1,1,1,0,16,4,8,0,63,0,61,45,2,2,2,2,1,1,1,1,1,2,0,1, ,8,0,0,8,0,0,0,0,0,0,0,2,0,0
7,3,2,0,1,1,7,0,2,1,52,0,0,0,0,0,2,8,0,7, ,11,0,0,0,0,1,1,1,0,15,10,8,8,63,0,0,52,2,2,2,2,0,0,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,1,0,0,2,0,2
5,6,2,0,4,10,7,2,2,1,46,0,2,0,0,0,3,10,0,6, ,0,0,0,0,0,1,1,1,1,17,95,8,0,63,1,93,36,2,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6,6,2,0,4,10,6,1,2,1,50,0,0,0,0,0,1,7,0,7, ,0,0,0,0,0,1,1,1,2,15,15,8,0,93,1,93,45,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
1,6,2,1,4,10,3,1,2,1,22,0,0,0,0,0,2,1,0,1, ,0,0,0,0,0,1,1,1,0,16,5,2,1,61,1,61,22,4,4,4,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
5,6,2,0,4,10,6,2,2,1,56,0,2,0,0,0,2,4,1,4,1,0,0,0,0,0,1,1,1,0,17,95,8,0,63,1,63,51,2,2,2,2,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
4,6,2,0,4,10,4,0,2,1,45,0,0,0,0,0,1,3,0,2, ,0,0,0,0,0,1,1,1,0,15,10,8,0,93,1,93,45,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
5,5,1,1,4,5,10,3,1,2,35,0,0,0,0,0,5,7,0,7, ,0,0,0,0,0,1,1,1,0,17,11,2,3,23,1,52,40,1,1,1,1,1,0,0,0,0,2,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,1,0,4,5,5,3,2,1,28,0,0,0,1,0,5,3,0,3, ,11,0,0,0,0,1,1,1,0,17,4,2,3,21,0,0,28,1,2,2,1,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3,5,1,0,4,5,6,2,2,1,30,0,0,2,1,0,5,2,0,2, ,0,0,0,0,0,1,1,1,0,21,12,2,3,52,0,0,30,4,4,4,4,1,1,1,1,1,2,0,0, ,8,0,0,0,0,0,0,1,0,8,0,1,0,0
3,5,1,1,4,5,3,1,2,1,30,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,1,1,1,0,20,10,2,3,96,0,0,30,2,2,1,2,0,0,0,0,0,0,0, , ,1,0,0,0,0,0,0,1,0,8,2,1,0,0
6,5,1,0,4,5,10,1,1,2,40,0,0,0,1,0,5,7,0,7, ,0,0,0,0,0,1,1,1,0,25,15,2,3,23,0,0,42,4,4,1,4,1,1,1,1,0,2,0,0, ,8,1,0,0,0,1,0,0,0,0,0,1,0,0
1,5,1,1,4,5,13,1,4,1,70,0,0,0,1,0,5,1,0,1, ,0,0,0,0,0,1,1,1,0,17,5,2,3,32,0,0,28,2,2,2,2,0,0,0,0,0,0,0, , ,8,0,0,0,0,0,0,0,0,0,0,1,1,0
3,8,2,2,1,3,3,1,2,1,29,0,0,0,1,0,2,1,0,1, ,3,0,0,0,0,1,1,1,0,23,4,1,2,52,1,52,29,1,4,4,4,1,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,1,1,0,0,1,1,0
5,8,2,1,3,96,6,1,2,1,45,0,0,0,0,0,4,5,1,4,1,0,0,0,0,0,1,1,1,1,23,96,2,1,0,0,0,37,2,2,2,2,8,8,1,1,1,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,8,2,1,3,1,4,0,2,1,27,1,1,1,1,0,4,2,1,2,1,0,0,0,0,0,1,1,1,0,20,96,8,3,12,0,0,27,2,2,2,2,0,0,0,0,0,2,0,0, ,0,1,0,0,0,0,0,0,0,1,0,1,1,0
5,3,2,0,4,1,4,1,2,1,43,0,0,0,0,0,4,3,0,2, ,0,0,0,0,0,1,1,1,0,17,6,1,0,63,0,0,43,2,2,2,2,1,1,1,8,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
5,3,2,0,4,1,6,0,2,1,45,0,1,0,0,0,4,5,0,5, ,3,0,0,0,0,1,1,1,0,14,95,8,0,63,0,0,45,2,2,1,2,0,0,0,1,1,2,2,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,2
3,3,2,0,4,1,3,1,2,1,38,0,0,0,0,0,4,4,0,2, ,3,0,0,0,0,1,1,1,0,14,4,1,0,63,0,63,38,2,2,2,2,1,1,0,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0
6,3,2,1,4,1,7,1,2,1,55,0,0,0,0,0,4,10,0,5, ,11,0,0,0,0,1,1,1,0,16,95,8,1,63,0,0,55,2,2,1,2,0,0,0,0,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,2,2,1,0
7,1,2,0,1,3,8,1,2,1,55,0,0,0,0,0,3,8,0,8, ,0,0,0,0,0,1,1,1,0,14,5,1,0,63,0,0,55,4,4,2,4,0,0,0,0,0,0,0, , ,8,0,0,0,0,0,0,1,1,1,2,2,0,2
5,1,2,0,1,3,6,1,2,1,43,0,2,1,0,0,3,6,0,6, ,11,0,0,0,0,1,1,1,0,15,6,1,1,63,0,0,43,4,4,4,4,1,1,1,1,1,2,2,2,2,1,1,0,1,0,1,1,1,1,1,2,2,0,4
5,1,2,1,1,3,6,1,2,1,44,1,2,1,0,0,4,5,0,5, ,3,0,0,0,0,1,1,1,0,18,5,8,2,26,0,0,44,4,4,4,4,1,1,1,1,1,2,2,2,2,1,1,0,1,1,1,0,1,0,1,2,1,0,0
6,1,2,0,1,3,5,0,2,1,48,0,2,1,0,0,3,6,0,5, ,11,0,0,0,0,1,1,1,0,14,5,1,0,52,0,0,48,4,4,4,4,1,1,1,1,1,2,2,2,2,1,1,0,1,1,1,1,1,1,1,2,2,0,3
5,1,2,0,1,3,6,0,2,1,48,0,2,1,0,0,3,6,0,6, ,11,0,0,0,0,1,1,1,0,14,8,1,0,63,0,0,44,4,4,4,4,1,1,1,1,1,2,2,2,2,1,1,0,1,0,1,0,1,0,1,2,2,0,2
3,4,2,0,4,2,7,2,2,1,32,0,2,1,0,0,4,4,0,4, ,3,0,0,0,0,1,1,1,0,13,0,8,1,52,0,0,37,2,2,2,2,1,0,0,0,0,0,0, , ,1,0,0,0,0,0,0,0,0,0,2,2,0,0
3,4,2,1,4,2,6,2,4,1,80,0,0,0,0,0,4,2,0,2, ,0,0,0,0,0,1,1,1,1,19,4,3,0,63,0,0,40,2,2,2,2,1,1,1,1,1,2,2,0,0,1,0,0,1,0,0,0,1,0,1,1,2,1,0
4,4,2,0,4,2,8,2,2,1,35,0,2,1,0,0,5,7,0,7, ,0,0,0,0,0,1,1,1,0,14,0,8,1,73,0,63,35,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0
4,4,2,0,4,2,6,2,2,1,35,0,0,0,0,0,4,5,0,4, ,3,0,0,0,0,1,1,1,0,17,4,8,1,63,0,63,35,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
3,4,2,0,4,2,5,3,2,1,29,0,0,0,0,0,1,3,0,3, ,3,0,0,0,0,1,1,1,0,20,2,2,0,63,0,0,29,4,4,2,4,1,1,1,1,1,0,0, , ,1,0,0,0,0,0,0,1,0,1,2,1,0,0
3,4,2,1,2,4,6,2,4,1,65,0,2,0,0,0,4,2,0,2, ,3,0,0,0,0,1,1,1,0,21,95,8,2,63,0,0,30,2,2,2,2,1,1,1,1,1,0,0, , ,1,0,0,0,0,0,0,0,0,1,2,2,0,0
4,10,1,2,1,2,5,1,2,1,37,0,2,2,1,2,5,2,0,2, ,11,0,0,0,0,1,1,1,0,19,4,3,1,83,1,51,37,2,2,1,2,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,1,1,1,1,0,1,1,1
5,8,2,1,1,11,5,0,2,1,34,0,1,2,0,0,5,3,0,3, ,3,0,0,0,0,1,1,1,0,21,3,3,1,96,1,75,37,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
5,8,2,0,1,1,6,0,2,1,54,0,0,1,0,0,5,3,1,3,2,0,0,0,0,0,1,1,1,0,21,5,3,0,51,0,0,54,4,2,1,2,1,1,1,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,0,2,2,0,0
4,8,2,0,1,1,5,1,2,1,40,0,2,0,0,0,4,3,0,3, ,11,0,0,0,0,1,1,1,0,15,4,3,1,92,1,52,40,2,2,2,2,1,1,1,1,1,1,1,2,0,1,1,0,1,0,1,1,1,0,0,2,2,0,0
6,8,2,1,1,1,5,0,2,1,57,0,0,0,1,0,5,5,0,5, ,1,0,0,0,0,1,1,1,0,11,4,2,1,63,0,0,57,2,1,2,2,0,0,0,0,0,2,2,0,0,1,8,0,0,0,0,0,0,1,0,0,2,1,0
6,8,2,0,1,1,4,0,2,1,40,0,0,0,0,0,4,5,0,2, ,0,0,0,0,0,1,1,1,1,19,4,2,1,0,0,0,50,2,4,1,4,0,1,0,0,1,3,0,0, ,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5,7,2,0,96,76,9,2,2,1,40,0,0,0,0,0,1,7,0,7, ,0,0,0,0,0,1,1,1,0,16,10,2,0,52,0,52,40,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0
3,7,2,0,96,76,4,2,2,1,28,0,0,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,0,19,8,2,0,63,0,0,28,4,2,2,2,1,1,1,1,1,1,1,0,0,1,0,2,1,1,1,1,1,0,1,0,2,0,0
3,7,2,0,96,76,6,2,2,1,29,0,0,0,0,0,1,4,0,3, ,0,0,0,0,0,1,1,1,0,18,8,1,0,0,0,0,29,2,4,2,4,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0
2,11,1,1,4,6,3,1,2,1,25,0,0,2,1,0,5,1,0,1, ,11,0,0,0,0,1,1,1,0,18,95,8,1,96,0,0,25,2,2,2,1,1,0,0,0,0,0,0, , ,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,11,1,0,4,2,4,2,2,1,35,0,0,2,0,0,5,2,0,2, ,11,0,0,0,0,1,1,1,2,23,2,2,0,96,0,0,35,2,1,2,2,1,1,0,0,1,0,2, ,0,1,0,0,1,1,1,1,1,0,1,2,1,0,4
5,11,1,1,1,1,7,0,2,1,48,0,1,2,1,0,5,3,0,3, ,0,0,0,0,0,1,1,1,0,14,5,1,2,83,0,0,48,1,2,2,2,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,0,0,2,1,0
2,11,1,2,4,96,3,1,2,1,24,1,2,2,1,1,5,1,0,1, ,11,0,0,0,0,1,1,1,0,15,4,1,2,71,0,0,24,2,1,2,1,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,1,0,1,1,0
6,7,2,1,3,7,7,0,2,1,49,1,0,0,0,0,4,7,0,6, ,0,0,0,0,0,1,1,1,0,13,95,1,1,63,1,63,50,2,2,2,2,1,1,1,1,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,1,2,0,2
2,7,2,1,3,7,3,1,2,1,27,0,0,0,0,0,2,1,0,1, ,3,0,0,0,0,1,1,1,0,21,2,1,2,23,0,0,28,2,2,2,4,1,1,1,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,2,1,1,0
4,7,2,1,3,7,6,1,2,1,40,0,0,0,0,0,2,4,0,4, ,3,0,0,0,0,1,1,1,0,15,4,1,1,63,1,63,40,2,2,2,2,1,1,1,1,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0
4,7,2,1,3,7,5,1,2,1,30,0,0,0,1,0,3,3,0,3, ,3,0,0,0,0,1,1,1,0,15,4,2,1,73,1,63,35,2,2,2,2,0,0,0,0,0,2,2,1,1,1,8,0,0,0,0,0,0,0,1,0,2,1,0
4,7,2,0,3,7,6,0,2,1,42,0,1,0,0,0,3,5,0,4, ,3,0,0,0,0,1,1,1,0,17,4,1,1,63,1,52,42,2,2,2,2,0,0,0,0,0,0,0, , ,0,0,0,1,0,0,0,0,0,0,1,2,0,1
1,7,2,1,3,7,4,1,2,1,30,0,0,0,0,0,3,1,0,1, ,3,0,0,0,0,1,1,1,0,13,2,1,1,63,1,63,30,2,2,2,2,1,1,1,1,1,2,2,3,3,0,0,0,1,0,0,0,0,0,1,2,1,1,0
5,8,1,2,1,6,6,1,2,1,32,0,2,2,1,1,5,1,0,1, ,0,0,0,0,0,1,1,1,0,29,5,8,3,52,1,52,32,2,1,1,2,0,0,0,0,0,1,0,1, ,1,0,0,1,1,0,0,0,1,1,0,1,0,0
3,7,2,0,3,14,6,3,4,2,53,0,0,0,0,0,2,3,0,3, ,0,0,0,0,0,1,1,1,0,19,7,8,0,63,1,52,28,1,2,1,1,0,1,1,1,1,3,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1
7,7,2,0,3,33,7,0,2,1,50,0,0,0,0,0,4,5,0,5, ,0,0,0,0,0,1,1,1,0,16,95,8,0,63,1,63,50,2,4,1,4,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1
2,7,2,2,3,14,3,1,2,1,26,0,0,0,1,0,4,1,0,1, ,0,0,0,0,0,1,1,1,0,19,4,1,1,52,0,0,26,4,2,4,2,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3,7,2,1,3,14,8,2,2,1,32,0,0,0,0,0,1,7,0,6, ,0,0,0,0,0,1,1,1,0,14,5,1,0,63,1,63,32,1,2,2,2,1,1,0,1,1,1,2,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,3
5,7,2,1,3,1,9,0,2,1,41,1,1,2,0,0,5,6,0,5, ,0,0,0,0,0,1,1,1,1,14,95,8,1,52,0,52,41,1,4,1,4,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0
5,11,1,2,1,6,2,0,2,1,52,2,0,2,1,0,5,1,0,1, ,5,0,0,0,0,1,1,1,0,15,4,1,1,72,1,52,50,2,1,2,2,0,0,0,0,0,0,0, , ,1,1,0,1,0,1,0,0,1,0,2,1,1,0
5,11,1,2,1,1,3,0,2,1,56,1,2,2,1,0,5,3,0,2, ,0,0,0,0,0,1,1,1,0,18,3,1,2,41,1,52,56,1,2,2,2,0,1,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,1,1,0,1,0,1
3,11,1,3,1,1,4,1,1,2,29,1,2,2,1,2,5,1,1,1,1,0,0,0,0,0,1,1,1,0,21,4,1,3,42,1,42,38,1,2,2,1,1,0,0,0,0,2,0,1, ,1,1,0,0,0,0,0,0,1,8,0,1,0,0
5,11,1,1,1,6,5,0,2,1,40,1,2,2,1,0,5,3,0,3, ,11,0,0,0,0,1,1,1,0,17,6,1,2,83,0,52,44,4,4,4,2,0,1,0,0,0,2,0,1, ,1,1,0,0,0,0,0,0,1,0,0,2,0,0
3,4,2,0,4,2,4,2,2,1,28,0,1,1,0,0,1,3,0,2, ,0,0,0,0,0,1,1,1,0,18,2,1,1,63,0,0,28,2,4,2,2,0,0,0,0,0,0,0, , ,0,0,0,0,1,1,0,1,0,0,2,2,0,0
3,4,2,0,4,2,7,3,2,1,35,0,1,1,0,0,1,6,0,6, ,0,0,0,0,0,1,1,1,0,15,95,2,0,63,0,0,30,2,2,2,2,1,1,1,1,1,0,0, , ,1,0,0,1,1,1,1,1,0,0,2,2,0,4
4,4,2,0,4,2,5,0,2,1,40,0,2,1,0,0,3,4,0,3, ,0,0,0,0,0,1,1,1,0,20,4,1,1,63,0,0,40,2,4,2,2,0,1,0,0,1,0,0, , ,0,0,0,0,1,0,0,1,0,0,2,2,0,0
2,4,2,0,4,2,7,0,2,1,45,0,0,0,1,0,5,1,0,1, ,0,0,0,0,0,1,1,1,0,13,6,8,1,63,0,0,45,2,4,2,4,0,0,0,1,1,0,0, , ,0,0,0,1,1,1,0,1,0,1,2,2,0,0
1,4,2,1,4,2,2,0,2,1,25,0,2,2,0,0,3,0,0,0, ,0,0,0,0,0,1,1,1,0,18,4,2,2,63,0,0,23,2,4,2,2,0,0,0,0,0,0,0, , ,1,0,0,1,0,1,0,1,0,0,2,2,1,0
4,4,2,0,4,2,9,2,2,1,35,0,0,2,0,0,5,7,0,7, ,0,0,0,0,0,1,1,1,0,16,10,2,1,63,1,63,35,4,4,4,4,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,1,0,0,2,2,0,0
2,3,2,0,1,1,4,1,2,1,35,0,0,0,0,0,2,2,0,1, ,3,0,0,0,0,1,1,1,0,19,4,8,0,63,0,0,35,4,4,1,4,1,1,0,0,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4
3,3,2,0,1,1,4,1,2,1,28,0,1,1,0,0,4,2,0,2, ,3,0,0,0,0,1,1,1,0,16,5,8,0,63,0,63,28,2,2,1,2,1,1,1,0,1,0,0, , ,8,0,0,0,0,0,0,0,1,0,1,2,0,1
4,3,2,0,1,1,4,1,2,1,34,0,0,0,0,2,2,3,0,2, ,0,0,0,0,0,1,1,1,0,16,5,1,0,63,1,75,35,2,2,2,2,1,1,1,1,1,0,2, ,0,1,0,0,0,0,0,1,0,1,0,0,2,0,1
5,3,2,0,1,1,6,0,2,1,41,0,0,0,0,0,3,5,0,4, ,0,0,0,0,0,1,1,1,0,14,6,1,0,63,0,63,41,2,2,2,2,0,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,3,2,0,1,1,6,1,2,1,43,0,0,0,1,0,4,4,1,4,2,0,0,0,0,0,1,1,1,0,14,6,8,0,63,0,63,42,4,4,4,4,1,1,1,1,0,2,2,0,2,1,1,0,0,0,0,1,0,1,0,1,1,0,0
3,3,2,0,1,1,3,1,2,1,30,0,0,0,0,0,2,1,0,1, ,0,0,0,0,0,1,1,1,0,19,3,2,8,63,1,75,30,2,2,2,2,0,1,0,8,0,2,2,0,0,8,1,0,1,0,0,0,0,1,0,0,2,0,0
5,3,2,0,1,1,9,3,2,1,45,0,0,0,0,0,4,8,0,8, ,0,0,0,0,0,1,1,1,0,10,5,1,0,83,1,75,45,4,2,2,2,1,0,0,0,0,2,2,0,1,1,1,0,1,0,0,1,1,1,0,1,2,0,0
3,10,1,2,1,3,4,0,2,1,32,2,2,2,1,0,5,1,0,1, ,2,0,0,0,0,1,1,2,0,16,4,1,3,43,1,51,32,1,1,2,1,0,0,0,0,0,0,0, , ,1,1,0,0,0,1,0,0,0,0,0,1,1,0
4,10,1,1,3,6,3,1,2,1,34,0,2,2,1,0,5,1,0,1, ,3,0,0,0,0,1,1,1,0,28,4,1,2,74,0,0,30,4,4,1,7,0,0,0,0,0,0,0, , ,1,0,0,1,0,0,0,0,0,0,0,1,1,0
2,10,1,1,1,6,2,0,1,2,21,1,2,2,1,0,5,0,0,0, ,8,0,0,0,0,1,1,1,0,19,2,1,3,96,1,52,28,1,2,2,2,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4,10,1,2,1,1,5,2,2,1,35,0,2,2,1,0,5,3,0,3, ,11,0,0,0,0,1,1,1,0,20,4,1,2,34,0,0,35,6,2,2,2,0,0,0,0,0,2,0,1, ,1,0,0,1,0,0,0,0,0,0,2,1,1,0
3,10,1,1,1,2,2,0,2,1,33,1,2,2,1,0,5,0,0,0, ,0,0,0,0,0,1,1,1,0,21,2,2,2,71,0,0,33,2,1,1,2,0,0,0,0,0,2,0,1, ,1,1,0,0,0,0,0,0,0,0,0,1,0,0
5,4,2,0,4,2,7,0,2,1,48,0,0,0,0,0,3,7,1,6,1,0,0,0,0,0,1,1,1,0,16,9,1,0,63,0,0,48,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
4,4,2,0,4,2,7,2,2,1,32,0,0,0,1,0,3,6,0,4, ,0,1,0,0,0,0,1,1,0,12,10,3,0,63,0,0,31,4,4,4,4,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0
3,4,2,0,1,2,5,1,2,1,31,0,0,0,0,0,2,3,0,3, ,3,0,0,0,0,1,1,1,0,14,2,1,1,63,0,0,31,2,2,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1,1,1,1,1,0,0,2,2,0,0
3,4,2,0,4,2,6,2,2,1,35,0,0,0,1,0,1,6,0,4, ,0,0,0,0,0,1,1,1,0,14,95,1,0,61,0,0,35,2,2,2,2,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,2
3,4,2,0,4,2,4,1,2,1,30,0,0,0,0,0,2,2,0,2, ,0,0,0,0,0,1,1,1,1,14,4,1,0,61,0,0,30,2,4,1,2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,2,0,3
4,4,2,0,4,2,9,3,2,1,40,0,0,0,0,0,2,6,0,6, ,0,0,0,0,0,1,1,1,0,15,6,2,0,63,0,0,40,1,1,1,2,1,1,1,1,0,1,0,1, ,1,0,0,1,0,0,0,1,0,1,2,2,0,4
6,7,2,0,3,11,7,1,2,1,48,0,0,0,0,0,3,8,0,8, ,3,0,0,0,0,1,1,1,1,20,8,1,1,92,0,0,48,4,4,4,4,1,1,1,1,1,0,2, ,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0
6,7,2,0,3,11,7,2,2,1,45,0,0,0,0,0,3,8,0,8, ,3,0,0,0,0,1,1,1,0,18,8,8,0,61,0,0,45,4,2,4,2,0,1,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
6,7,2,0,3,11,5,1,2,1,48,0,0,0,0,0,2,3,0,2, ,0,0,0,0,0,1,1,1,0,16,6,2,0,92,0,0,48,4,4,4,4,1,0,0,1,1,0,0, , ,0,0,0,0,0,0,0,0,0,0,2,2,0,0
6,7,2,0,1,11,8,2,2,1,50,0,0,0,0,0,2,8,0,8, ,0,0,0,0,0,1,1,1,1,19,8,2,1,92,0,0,50,2,2,2,2,0,0,0,1,1,0,0, , ,0,0,0,0,0,0,0,0,1,1,1,2,0,0
2,7,2,0,1,11,3,1,2,1,25,0,0,0,0,0,3,1,0,1, ,0,0,0,0,0,1,1,1,0,18,96,8,1,96,0,0,25,2,2,4,2,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,7,2,1,3,11,7,1,2,1,42,0,0,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,26,10,1,1,63,1,96,42,2,2,4,2,1,1,1,1,1,2,2,1,1,0,1,0,1,0,0,0,0,0,8,0,1,0,0
3,7,2,0,1,11,6,2,2,1,28,0,0,0,0,0,2,5,0,4, ,0,0,0,0,0,1,1,1,0,14,4,1,0,63,0,0,28,4,2,1,2,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0
5,7,2,1,3,11,7,2,2,1,45,0,0,0,0,0,3,5,0,5, ,0,0,0,0,0,1,1,1,0,20,5,2,1,92,0,0,45,2,2,2,2,0,0,1,1,1,0,0, , ,1,1,0,0,0,0,0,0,0,0,2,2,0,0
6,7,2,0,3,11,7,1,2,1,46,0,0,0,0,0,3,7,0,6, ,3,0,0,0,0,1,1,1,0,19,6,2,0,63,0,0,46,1,2,4,2,0,1,1,1,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0
5,3,2,0,1,1,5,0,2,1,40,0,0,0,0,0,3,3,0,3, ,11,0,0,0,0,1,1,1,0,16,4,1,1,63,0,0,51,2,2,2,2,0,0,0,0,0,0,0, , ,1,1,0,0,0,0,0,0,0,0,0,2,0,0
3,3,2,1,1,1,3,0,2,1,35,0,0,0,0,0,3,1,0,1, ,0,0,0,0,0,1,1,1,0,19,4,2,1,63,1,63,35,2,2,2,2,0,0,0,0,0,2,0,1, ,1,1,0,0,0,0,0,0,1,0,0,1,1,0
6,3,2,0,1,1,6,1,2,1,56,0,0,0,0,0,1,8,0,7, ,0,0,0,0,0,1,1,1,0,12,6,1,0,63,0,0,45,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0
1,3,2,1,1,1,2,0,2,1,25,0,0,1,0,0,2,0,0,0, ,11,0,0,0,0,1,1,1,0,17,1,2,1,61,1,61,25,4,2,2,2,0,0,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,2,2,0,0
